# bench_date,"2026-05-29_15-16-46"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_original_repro"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN044-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007773
result,"SYN044^4.p","Theorem","0.11 v9.1.0","Error",0.007176
result,"SYN045+1.p","Theorem","0.00 v2.1.0","Unsatisfiable",0.007321
result,"SYN045-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007861
result,"SYN045^4.p","Theorem","0.11 v9.1.0","Error",0.006601
result,"SYN045^7.p","Theorem","0.11 v9.1.0","Error",0.006846
result,"SYN046+1.p","Theorem","0.00 v2.1.0","Unsatisfiable",0.007598
result,"SYN046-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.006754
result,"SYN046^4.p","CounterSatisfiable","0.67 v9.0.0","Error",0.006919
result,"SYN047+1.p","Theorem","0.00 v4.1.0","Unsatisfiable",0.008365
result,"SYN047-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007963
result,"SYN047^4.p","CounterSatisfiable","0.67 v9.0.0","Error",0.006926
result,"SYN048+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006882
result,"SYN048-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.006466
result,"SYN049+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.006997
result,"SYN049-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.007068
result,"SYN049^5.p","Theorem","0.08 v9.1.0","Error",0.006450
result,"SYN050+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.008744
result,"SYN050-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.007758
result,"SYN051+1.p","Theorem","0.00 v5.4.0","Unsatisfiable",0.007947
result,"SYN051-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007971
result,"SYN051^5.p","Theorem","0.08 v9.1.0","Error",0.006839
result,"SYN052+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006992
result,"SYN052-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.008269
result,"SYN052^7.p","Theorem","0.11 v9.1.0","Error",0.006273
result,"SYN053+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.008153
result,"SYN053-1.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.007743
result,"SYN054+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.008052
result,"SYN054-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007796
result,"SYN055+1.p","ContradictoryAxioms","0.00 v8.1.0","Unsatisfiable",0.008999
result,"SYN055-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.012550
result,"SYN055^5.p","Theorem","0.08 v9.1.0","Error",0.007510
result,"SYN056+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.053252
result,"SYN056-1.p","Satisfiable","0.00 v2.1.0","GaveUp",0.132066
result,"SYN056^5.p","Theorem","0.08 v9.1.0","Error",0.007388
result,"SYN057+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.014157
result,"SYN057-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.013682
result,"SYN057^5.p","Theorem","0.00 v6.2.0","Error",0.008019
result,"SYN058+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.010029
result,"SYN058-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.009699
result,"SYN058^5.p","Theorem","0.00 v6.2.0","Error",0.006388
result,"SYN059+1.p","Theorem","0.00 v2.1.0","Unsatisfiable",0.080191
result,"SYN059-1.p","Satisfiable","0.00 v2.2.0","GaveUp",0.053710
result,"SYN059^5.p","Theorem","0.08 v9.1.0","Error",0.008829
result,"SYN060+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.008533
result,"SYN060-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.008092
result,"SYN061+1.p","Theorem","0.00 v4.1.0","Unsatisfiable",0.007963
result,"SYN061-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007985
result,"SYN062+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.009262
result,"SYN062-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.010205
result,"SYN063+1.p","Theorem","0.00 v5.5.0","Unsatisfiable",0.010403
result,"SYN063-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.010547
result,"SYN063-2.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007314
result,"SYN064+1.p","Theorem","0.00 v5.5.0","Unsatisfiable",0.007363
result,"SYN064-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.006815
result,"SYN064^5.p","Theorem","0.08 v9.1.0","Error",0.007157
result,"SYN065+1.p","Theorem","0.00 v6.3.0","Unsatisfiable",0.008213
