# bench_date,"2026-05-15_13-13-44"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SYN"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,false
# version_ip,"8dfcd15"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"SYN128-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.010878,"Unsatisfiable",0.046415,"Unsatisfiable",0.038966,"Timeout",3.455088
result,"SYN129-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.010760,"Unsatisfiable",0.017536,"Unsatisfiable",0.038771,"Timeout",3.372450
result,"SYN130-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.116362,"Unsatisfiable",0.034646,"Unsatisfiable",0.016725,"Unsatisfiable",0.052170
result,"SYN131-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106591,"Unsatisfiable",0.014010,"Unsatisfiable",0.010249,"Unsatisfiable",0.035081
result,"SYN132-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.104551,"Unsatisfiable",0.014636,"Unsatisfiable",0.016935,"Unsatisfiable",0.034515
result,"SYN133-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.108346,"Unsatisfiable",0.015212,"Unsatisfiable",0.017509,"Unsatisfiable",0.038851
result,"SYN134-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.119932,"Unsatisfiable",0.015990,"Unsatisfiable",0.023732,"Unsatisfiable",0.635081
result,"SYN135-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.184163,"Unsatisfiable",0.037837,"Unsatisfiable",0.017595,"Unsatisfiable",0.151596
result,"SYN136-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.182393,"Unsatisfiable",0.015439,"Unsatisfiable",0.017641,"Unsatisfiable",1.734983
result,"SYN137-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.604590,"Unsatisfiable",0.041098,"Unsatisfiable",0.043110,"Timeout",3.709647
result,"SYN138-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.786641,"Unsatisfiable",0.041860,"Unsatisfiable",0.031851,"Timeout",3.801850
result,"SYN139-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.656196,"Unsatisfiable",0.066067,"Unsatisfiable",0.045466,"Timeout",3.400349
result,"SYN140-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.702967,"Unsatisfiable",0.080858,"Unsatisfiable",0.040346,"Timeout",3.334147
result,"SYN141-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.107092,"Unsatisfiable",0.040461,"Unsatisfiable",0.033452,"Timeout",3.240573
result,"SYN142-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.433510,"Unsatisfiable",0.074736,"Unsatisfiable",0.047959,"Timeout",3.353527
result,"SYN143-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.398512,"Unsatisfiable",0.049110,"Unsatisfiable",0.047368,"Timeout",3.292726
result,"SYN144-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.311552,"Unsatisfiable",0.043914,"Unsatisfiable",0.022839,"Timeout",3.350483
result,"SYN145-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106283,"Unsatisfiable",0.046465,"Unsatisfiable",0.009758,"Unsatisfiable",0.034705
result,"SYN146-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118570,"Unsatisfiable",0.014468,"Unsatisfiable",0.009885,"Unsatisfiable",0.033205
result,"SYN147-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120558,"Unsatisfiable",0.028361,"Unsatisfiable",0.010527,"Unsatisfiable",0.034195
result,"SYN148-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.173281,"Unsatisfiable",0.040474,"Unsatisfiable",0.034151,"Unsatisfiable",1.029333
result,"SYN149-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.127703,"Unsatisfiable",0.040546,"Unsatisfiable",0.019119,"Unsatisfiable",0.052636
result,"SYN150-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120997,"Unsatisfiable",0.014929,"Unsatisfiable",0.020420,"Unsatisfiable",0.378702
result,"SYN151-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130382,"Unsatisfiable",0.021256,"Unsatisfiable",0.022579,"Unsatisfiable",0.743029
result,"SYN152-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.124146,"Unsatisfiable",0.037613,"Unsatisfiable",0.016722,"Unsatisfiable",0.337612
result,"SYN153-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.168196,"Unsatisfiable",0.019281,"Unsatisfiable",0.017660,"Unsatisfiable",0.617768
result,"SYN154-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.174904,"Unsatisfiable",0.017493,"Unsatisfiable",0.024133,"Unsatisfiable",0.411536
result,"SYN155-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.008822,"Unsatisfiable",0.040078,"Unsatisfiable",0.026933,"Timeout",3.225232
result,"SYN156-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009581,"Unsatisfiable",0.055192,"Unsatisfiable",0.028465,"Timeout",3.365859
result,"SYN157-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.121336,"Unsatisfiable",0.020313,"Unsatisfiable",0.028377,"Timeout",3.582609
result,"SYN158-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.000591,"Unsatisfiable",0.055758,"Unsatisfiable",0.028637,"Timeout",3.338223
result,"SYN159-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009461,"Unsatisfiable",0.045651,"Unsatisfiable",0.053801,"Timeout",3.361506
result,"SYN160-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.647387,"Unsatisfiable",0.019528,"Unsatisfiable",0.028429,"Timeout",3.245702
result,"SYN161-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.999413,"Unsatisfiable",0.040755,"Unsatisfiable",0.029398,"Timeout",6.358092
result,"SYN162-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.977935,"Unsatisfiable",0.019610,"Unsatisfiable",0.041957,"Timeout",3.110496
result,"SYN163-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009889,"Unsatisfiable",0.081901,"Unsatisfiable",0.041974,"Timeout",3.401378
result,"SYN164-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106862,"Unsatisfiable",0.040384,"Unsatisfiable",0.016752,"Unsatisfiable",0.030154
result,"SYN165-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118585,"Unsatisfiable",0.015987,"Unsatisfiable",0.010366,"Unsatisfiable",0.034421
result,"SYN166-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.177914,"Unsatisfiable",0.044644,"Unsatisfiable",0.023043,"Timeout",3.373305
result,"SYN167-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123770,"Unsatisfiable",0.036102,"Unsatisfiable",0.017905,"Unsatisfiable",0.039950
result,"SYN168-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.141877,"Unsatisfiable",0.015614,"Unsatisfiable",0.017190,"Unsatisfiable",0.424229
result,"SYN169-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.135138,"Unsatisfiable",0.017863,"Unsatisfiable",0.017786,"Unsatisfiable",0.346136
result,"SYN170-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.222551,"Unsatisfiable",0.014541,"Unsatisfiable",0.018074,"Unsatisfiable",0.540077
result,"SYN171-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.114492,"Unsatisfiable",0.098547,"Unsatisfiable",0.051911,"Timeout",3.531256
result,"SYN172-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106738,"Unsatisfiable",0.013540,"Unsatisfiable",0.010006,"Unsatisfiable",0.035025
result,"SYN173-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.113907,"Unsatisfiable",0.017497,"Unsatisfiable",0.031391,"Timeout",3.455144
result,"SYN174-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.115569,"Unsatisfiable",0.039623,"Unsatisfiable",0.030967,"Timeout",3.497590
result,"SYN175-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.133174,"Unsatisfiable",0.014625,"Unsatisfiable",0.017439,"Unsatisfiable",0.109192
result,"SYN176-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.226078,"Unsatisfiable",0.043540,"Unsatisfiable",0.023810,"Unsatisfiable",0.938627
result,"SYN177-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.185467,"Unsatisfiable",0.015561,"Unsatisfiable",0.030962,"Unsatisfiable",0.910368
result,"SYN178-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.871462,"Unsatisfiable",0.051267,"Unsatisfiable",0.034947,"Unsatisfiable",3.147895
result,"SYN179-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009495,"Unsatisfiable",0.092160,"Unsatisfiable",0.033920,"Timeout",3.307278
result,"SYN180-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.010570,"Unsatisfiable",0.097923,"Unsatisfiable",0.040504,"Timeout",3.384775
result,"SYN181-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.010499,"Unsatisfiable",0.048287,"Unsatisfiable",0.039442,"Timeout",3.425824
result,"SYN182-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.143870,"Unsatisfiable",0.055937,"Unsatisfiable",0.018515,"Timeout",3.373307
result,"SYN183-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.148119,"Unsatisfiable",0.015165,"Unsatisfiable",0.017774,"Timeout",3.278318
result,"SYN184-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.108578,"Unsatisfiable",0.014874,"Unsatisfiable",0.009941,"Unsatisfiable",0.021550
result,"SYN185-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.108819,"Unsatisfiable",0.015446,"Unsatisfiable",0.009541,"Unsatisfiable",0.021151
result,"SYN186-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.124144,"Unsatisfiable",0.015904,"Unsatisfiable",0.019800,"Unsatisfiable",0.085821
result,"SYN187-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.124231,"Unsatisfiable",0.016453,"Unsatisfiable",0.017571,"Unsatisfiable",0.076772
result,"SYN188-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.122600,"Unsatisfiable",0.016038,"Unsatisfiable",0.019491,"Unsatisfiable",0.077691
result,"SYN189-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.127112,"Unsatisfiable",0.036978,"Unsatisfiable",0.021297,"Unsatisfiable",1.060283
result,"SYN190-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009318,"Unsatisfiable",0.068085,"Unsatisfiable",0.045352,"Timeout",3.334720
result,"SYN191-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.258325,"Unsatisfiable",0.042168,"Unsatisfiable",0.026750,"Timeout",3.689131
result,"SYN192-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.427206,"Unsatisfiable",0.075664,"Unsatisfiable",0.026605,"Unsatisfiable",2.679297
result,"SYN193-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.426251,"Unsatisfiable",0.047911,"Unsatisfiable",0.029516,"Unsatisfiable",2.912086
result,"SYN194-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.313649,"Unsatisfiable",0.016042,"Unsatisfiable",0.019114,"Timeout",3.246616
result,"SYN195-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.316737,"Unsatisfiable",0.035781,"Unsatisfiable",0.018404,"Timeout",3.401241
result,"SYN196-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.143775,"Unsatisfiable",0.020601,"Unsatisfiable",0.017357,"Unsatisfiable",0.351282
result,"SYN197-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.110007,"Unsatisfiable",0.014272,"Unsatisfiable",0.017148,"Unsatisfiable",0.195424
result,"SYN198-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117964,"Unsatisfiable",0.021254,"Unsatisfiable",0.017660,"Unsatisfiable",0.308835
result,"SYN199-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118173,"Unsatisfiable",0.021507,"Unsatisfiable",0.016760,"Unsatisfiable",0.341009
result,"SYN200-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123019,"Unsatisfiable",0.023561,"Unsatisfiable",0.017283,"Unsatisfiable",0.355498
result,"SYN201-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.157513,"Unsatisfiable",0.015534,"Unsatisfiable",0.016928,"Unsatisfiable",0.212381
result,"SYN202-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.565155,"Unsatisfiable",0.039712,"Unsatisfiable",0.047492,"Unsatisfiable",3.039201
result,"SYN203-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.362834,"Unsatisfiable",0.016852,"Unsatisfiable",0.023388,"Unsatisfiable",2.367287
result,"SYN204-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.597125,"Unsatisfiable",0.067571,"Unsatisfiable",0.052297,"Timeout",3.326498
result,"SYN205-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.516771,"Unsatisfiable",0.047983,"Unsatisfiable",0.061939,"Timeout",3.362214
result,"SYN206-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.215056,"Unsatisfiable",0.036414,"Unsatisfiable",0.023494,"Unsatisfiable",2.447532
result,"SYN207-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.471864,"Unsatisfiable",0.041811,"Unsatisfiable",0.034898,"Unsatisfiable",2.358650
result,"SYN208-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.204189,"Unsatisfiable",0.023597,"Unsatisfiable",0.023743,"Timeout",3.274829
result,"SYN209-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.169747,"Unsatisfiable",0.018173,"Unsatisfiable",0.029099,"Unsatisfiable",1.176712
result,"SYN210-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.176197,"Unsatisfiable",0.040617,"Unsatisfiable",0.019325,"Timeout",3.139087
result,"SYN211-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.175784,"Unsatisfiable",0.038338,"Unsatisfiable",0.018822,"Timeout",3.323134
result,"SYN212-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.178010,"Unsatisfiable",0.043552,"Unsatisfiable",0.018719,"Unsatisfiable",2.550417
result,"SYN213-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.372125,"Unsatisfiable",0.016282,"Unsatisfiable",0.028984,"Timeout",3.305645
result,"SYN214-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.416044,"Unsatisfiable",0.072422,"Unsatisfiable",0.029639,"Timeout",3.364240
result,"SYN215-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.281751,"Unsatisfiable",0.016628,"Unsatisfiable",0.028880,"Timeout",3.314994
result,"SYN216-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.132964,"Unsatisfiable",0.020159,"Unsatisfiable",0.022849,"Timeout",3.208252
result,"SYN217-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.134165,"Unsatisfiable",0.017876,"Unsatisfiable",0.024194,"Unsatisfiable",0.540467
result,"SYN218-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130698,"Unsatisfiable",0.082199,"Unsatisfiable",0.023823,"Timeout",3.574857
result,"SYN219-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.175282,"Unsatisfiable",0.037417,"Unsatisfiable",0.027858,"Timeout",3.423721
result,"SYN220-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.182083,"Unsatisfiable",0.034522,"Unsatisfiable",0.017349,"Unsatisfiable",0.662612
result,"SYN221-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.294922,"Unsatisfiable",0.023966,"Unsatisfiable",0.018380,"Unsatisfiable",0.509616
result,"SYN222-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.581085,"Unsatisfiable",0.014561,"Unsatisfiable",0.018202,"Unsatisfiable",0.458932
result,"SYN223-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.194192,"Unsatisfiable",0.014978,"Unsatisfiable",0.017359,"Unsatisfiable",0.411851
result,"SYN224-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.451273,"Unsatisfiable",0.038287,"Unsatisfiable",0.018159,"Unsatisfiable",0.692665
result,"SYN225-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130200,"Unsatisfiable",0.019170,"Unsatisfiable",0.020145,"Unsatisfiable",1.343120
result,"SYN226-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.177206,"Unsatisfiable",0.059036,"Unsatisfiable",0.018813,"Unsatisfiable",0.661052
result,"SYN227-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.133270,"Unsatisfiable",0.020288,"Unsatisfiable",0.022359,"Unsatisfiable",1.296747
result,"SYN228-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123623,"Unsatisfiable",0.056891,"Unsatisfiable",0.019587,"Unsatisfiable",1.136121
result,"SYN229-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.577532,"Unsatisfiable",0.016382,"Unsatisfiable",0.018377,"Unsatisfiable",0.496288
result,"SYN230-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.502388,"Unsatisfiable",0.015823,"Unsatisfiable",0.018427,"Unsatisfiable",0.490947
result,"SYN231-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.567090,"Unsatisfiable",0.016741,"Unsatisfiable",0.017906,"Unsatisfiable",0.838992
result,"SYN232-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.568604,"Unsatisfiable",0.044121,"Unsatisfiable",0.017507,"Unsatisfiable",0.673412
result,"SYN233-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.193994,"Unsatisfiable",0.016709,"Unsatisfiable",0.018037,"Unsatisfiable",0.424961
result,"SYN234-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.136208,"Unsatisfiable",0.042186,"Unsatisfiable",0.021452,"Unsatisfiable",0.420610
result,"SYN235-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.131118,"Unsatisfiable",0.020530,"Unsatisfiable",0.021081,"Unsatisfiable",1.167163
result,"SYN236-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.185937,"Unsatisfiable",0.043167,"Unsatisfiable",0.018062,"Unsatisfiable",0.418218
result,"SYN237-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118766,"Unsatisfiable",0.014616,"Unsatisfiable",0.010247,"Unsatisfiable",0.036213
result,"SYN238-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.119631,"Unsatisfiable",0.014006,"Unsatisfiable",0.018198,"Unsatisfiable",0.040648
result,"SYN239-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.119702,"Unsatisfiable",0.039228,"Unsatisfiable",0.010453,"Unsatisfiable",0.038684
result,"SYN240-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.117954,"Unsatisfiable",0.015799,"Unsatisfiable",0.011098,"Unsatisfiable",0.034479
result,"SYN241-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118314,"Unsatisfiable",0.016071,"Unsatisfiable",0.010532,"Unsatisfiable",0.035239
result,"SYN242-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118617,"Unsatisfiable",0.014974,"Unsatisfiable",0.009861,"Unsatisfiable",0.022439
result,"SYN243-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130414,"Unsatisfiable",0.017646,"Unsatisfiable",0.018555,"Unsatisfiable",0.615256
result,"SYN244-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.119689,"Unsatisfiable",0.039978,"Unsatisfiable",0.010082,"Unsatisfiable",0.034808
result,"SYN245-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118515,"Unsatisfiable",0.014834,"Unsatisfiable",0.009615,"Unsatisfiable",0.032599
result,"SYN246-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121929,"Unsatisfiable",0.021139,"Unsatisfiable",0.026764,"Unsatisfiable",0.227118
result,"SYN247-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121786,"Unsatisfiable",0.015132,"Unsatisfiable",0.017531,"Unsatisfiable",0.036765
result,"SYN248-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.162300,"Unsatisfiable",0.057385,"Unsatisfiable",0.023544,"Unsatisfiable",0.240252
result,"SYN249-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.159389,"Unsatisfiable",0.036179,"Unsatisfiable",0.024909,"Unsatisfiable",0.201224
result,"SYN250-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.435759,"Unsatisfiable",0.065444,"Unsatisfiable",0.033070,"Unsatisfiable",3.398895
result,"SYN251-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.130793,"Unsatisfiable",0.039237,"Unsatisfiable",0.018500,"Unsatisfiable",0.305340
result,"SYN252-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.652687,"Unsatisfiable",0.049663,"Unsatisfiable",0.047643,"Timeout",3.303181
result,"SYN253-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.654852,"Unsatisfiable",0.050181,"Unsatisfiable",0.051237,"Timeout",3.378858
result,"SYN254-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.639298,"Unsatisfiable",0.080369,"Unsatisfiable",0.041472,"Timeout",3.339664
result,"SYN255-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.124518,"Unsatisfiable",0.036952,"Unsatisfiable",0.017439,"Unsatisfiable",0.411963
result,"SYN256-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.122570,"Unsatisfiable",0.020162,"Unsatisfiable",0.019424,"Unsatisfiable",0.476997
result,"SYN257-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106664,"Unsatisfiable",0.055077,"Unsatisfiable",0.009823,"Unsatisfiable",0.021859
result,"SYN258-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121732,"Unsatisfiable",0.014495,"Unsatisfiable",0.018221,"Unsatisfiable",0.054755
result,"SYN259-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.121926,"Unsatisfiable",0.014531,"Unsatisfiable",0.018512,"Unsatisfiable",0.039707
result,"SYN260-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123144,"Unsatisfiable",0.015280,"Unsatisfiable",0.018490,"Unsatisfiable",0.039989
result,"SYN261-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.116513,"Unsatisfiable",0.014440,"Unsatisfiable",0.017607,"Unsatisfiable",0.046502
result,"SYN262-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.144074,"Unsatisfiable",0.068345,"Unsatisfiable",0.022013,"Unsatisfiable",0.307225
result,"SYN263-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.151830,"Unsatisfiable",0.036175,"Unsatisfiable",0.030576,"Timeout",3.144929
result,"SYN264-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.160803,"Unsatisfiable",0.120430,"Unsatisfiable",0.024590,"Unsatisfiable",0.483689
result,"SYN265-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.132867,"Unsatisfiable",0.015240,"Unsatisfiable",0.017358,"Unsatisfiable",0.368488
result,"SYN266-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.570609,"Unsatisfiable",0.071906,"Unsatisfiable",0.025408,"Timeout",3.381120
result,"SYN267-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.221978,"Unsatisfiable",0.040566,"Unsatisfiable",0.017505,"Unsatisfiable",0.513104
result,"SYN268-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.216798,"Unsatisfiable",0.015211,"Unsatisfiable",0.018089,"Unsatisfiable",0.777331
result,"SYN269-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009502,"Unsatisfiable",0.079729,"Unsatisfiable",0.047230,"Timeout",3.097452
result,"SYN270-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.264483,"Unsatisfiable",0.046815,"Unsatisfiable",0.026776,"Timeout",3.668933
result,"SYN271-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009581,"Unsatisfiable",0.081467,"Unsatisfiable",0.052523,"Timeout",3.814474
result,"SYN272-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.287166,"Unsatisfiable",0.064994,"Unsatisfiable",0.032850,"Timeout",3.728056
result,"SYN273-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.122425,"Unsatisfiable",0.059198,"Unsatisfiable",0.031885,"Timeout",3.828220
result,"SYN274-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.107250,"Unsatisfiable",0.040947,"Unsatisfiable",0.009779,"Unsatisfiable",0.035666
result,"SYN275-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106274,"Unsatisfiable",0.015209,"Unsatisfiable",0.010378,"Unsatisfiable",0.034318
result,"SYN276-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.106812,"Unsatisfiable",0.019869,"Unsatisfiable",0.010001,"Unsatisfiable",0.020859
result,"SYN277-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.120203,"Unsatisfiable",0.015042,"Unsatisfiable",0.011252,"Unsatisfiable",0.033151
result,"SYN278-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.123315,"Unsatisfiable",0.014583,"Unsatisfiable",0.016742,"Unsatisfiable",0.412660
result,"SYN279-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.116197,"Unsatisfiable",0.048391,"Unsatisfiable",0.030788,"Unsatisfiable",0.099275
