# bench_date,"2026-05-15_13-14-31"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/PUZ"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/PUZ"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,false
# version_ip,"8dfcd15"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"PUZ058-1.p","Satisfiable","0.38 v9.1.0","Timeout",3.038696,"Timeout",2.967303,"Timeout",3.056093,"Timeout",3.116732
result,"PUZ059-1.p","Satisfiable","0.33 v7.0.0","Timeout",3.014857,"Timeout",2.959145,"Timeout",3.061078,"Timeout",5.158254
result,"PUZ060+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006605,"Theorem",0.046892,"Theorem",0.006212,"Unsatisfiable",0.015089
result,"PUZ061+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006838,"Theorem",0.011906,"Theorem",0.005320,"Unsatisfiable",0.015189
result,"PUZ062-1.p","Unsatisfiable","0.86 v9.1.0","Timeout",3.115334,"Unsatisfiable",1.282536,"Timeout",3.048397,"Timeout",4.991021
result,"PUZ063-1.p","Unsatisfiable","0.18 v9.1.0","Timeout",3.024774,"Unsatisfiable",0.062017,"Unsatisfiable",0.049246,"Timeout",3.086740
result,"PUZ064-1.p","Unsatisfiable","0.73 v9.1.0","Timeout",3.023659,"Timeout",2.921263,"Timeout",3.049889,"Timeout",3.177044
result,"PUZ065+1.p","Satisfiable","0.33 v9.1.0","Timeout",3.019485,"Satisfiable",0.318628,"Satisfiable",0.419105,"Timeout",3.831628
result,"PUZ066+1.p","Satisfiable","0.17 v9.0.0","Timeout",3.017510,"Satisfiable",0.238953,"Satisfiable",0.058137,"Timeout",3.780539
result,"PUZ067+1.p","Satisfiable","0.17 v9.0.0","Timeout",3.017199,"Satisfiable",0.249487,"Satisfiable",0.038450,"Timeout",3.273609
