# bench_date,"2026-05-15_13-13-48"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SET"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SET"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"8dfcd15"

section,problem,expected_status,rating,ip,ip_time_s
result,"SET777-1.p","Satisfiable","0.00 v3.1.0","Timeout",3.007200
result,"SET778-1.p","Satisfiable","0.00 v3.1.0","Timeout",3.007663
result,"SET779-1.p","Satisfiable","0.00 v3.1.0","Timeout",3.007907
result,"SET780-1.p","Satisfiable","0.00 v3.1.0","Timeout",3.008041
result,"SET781-1.p","Satisfiable","0.00 v8.1.0","Timeout",3.009445
result,"SET782-1.p","Satisfiable","1.00 v3.1.0","Timeout",3.048763
result,"SET783+1.p","Satisfiable","1.00 v3.1.0","Timeout",3.024708
result,"SET784+1.p","Satisfiable","1.00 v3.1.0","Timeout",3.012815
result,"SET785+1.p","Satisfiable","1.00 v3.1.0","Timeout",3.035466
result,"SET786+1.p","Theorem","0.00 v6.1.0","Unsatisfiable",0.007499
result,"SET786-1.p","Unsatisfiable","0.00 v6.3.0","Unsatisfiable",0.007089
result,"SET787-1.p","Unsatisfiable","0.05 v9.0.0","Timeout",3.006391
result,"SET788+1.p","Theorem","0.05 v9.1.0","Timeout",3.007002
result,"SET818-1.p","Unsatisfiable","0.09 v9.1.0","Timeout",3.012356
result,"SET819-1.p","Unsatisfiable","0.09 v9.1.0","Timeout",3.011966
result,"SET820-1.p","Unsatisfiable","0.36 v9.1.0","Timeout",3.012278
result,"SET821-1.p","Unsatisfiable","0.36 v9.1.0","Timeout",3.011424
result,"SET822-1.p","Unsatisfiable","0.41 v9.1.0","Timeout",3.011431
result,"SET824-1.p","Unsatisfiable","0.09 v9.1.0","Timeout",3.012469
result,"SET825-1.p","Unsatisfiable","0.27 v9.1.0","Timeout",3.012756
result,"SET826-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.011595
result,"SET827-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.011491
result,"SET828-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.011966
result,"SET829-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.012106
result,"SET830-1.p","Unsatisfiable","0.50 v9.0.0","Timeout",3.012188
result,"SET831-1.p","Unsatisfiable","0.77 v9.1.0","Timeout",3.013489
result,"SET832-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.012299
result,"SET833-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.011688
result,"SET834-1.p","Unsatisfiable","0.55 v9.0.0","Timeout",3.012771
result,"SET835-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.011582
result,"SET836-1.p","Unsatisfiable","0.05 v7.4.0","Timeout",3.013157
result,"SET837-1.p","Unsatisfiable","0.77 v9.1.0","Timeout",3.012187
result,"SET838-1.p","Unsatisfiable","0.23 v9.1.0","Timeout",3.011508
result,"SET839-1.p","Unsatisfiable","0.45 v9.1.0","Timeout",3.011543
