# bench_date,"2026-05-17_18-21-10"
# problem_dir,"/home/delahayed/problems/casc/casc-30-2025/Problems/FOF"
# home,"/home/delahaye/ip/bench/problems/casc/casc-30-2025/Problems/FOF"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,"casc-30-2025_fof"
# only_ip,false
# version_ip,"c7cb440"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"FEQ/GRA007+2.p","Unknown","","Unsatisfiable",2.439403,"Theorem",0.819119,"Theorem",0.050983,"Timeout",3.442978
result,"FEQ/GRA009+1.p","Unknown","","Unsatisfiable",0.141364,"Timeout",2.970604,"Theorem",1.956182,"Timeout",3.935785
result,"FEQ/GRP622+2.p","Unknown","","Timeout",3.978325,"Timeout",2.932517,"Timeout",3.068665,"Timeout",4.861298
result,"FEQ/GRP664+1.p","Unknown","","Timeout",3.007706,"Timeout",2.995695,"Timeout",3.049227,"Timeout",3.641383
result,"FEQ/GRP666+6.p","Unknown","","Timeout",3.007291,"Timeout",3.003746,"Timeout",3.050097,"Timeout",3.153513
result,"FEQ/GRP776+1.p","Unknown","","Timeout",3.046133,"Theorem",0.045809,"Timeout",3.056219,"Timeout",3.855900
result,"FEQ/HAL001+1.p","Unknown","","Timeout",3.034394,"Timeout",2.930892,"Timeout",3.061651,"Timeout",4.269423
result,"FEQ/HAL006+1.p","Unknown","","Timeout",3.013763,"Theorem",0.228620,"Theorem",0.220556,"Timeout",4.413815
result,"FEQ/HWV090+1.p","Unknown","","Error",4.648281,"Timeout",3.011267,"Timeout",3.060507,"Timeout",9.713352
result,"FEQ/HWV107+1.p","Unknown","","Error",4.331920,"Timeout",3.009420,"Timeout",3.064937,"Timeout",3.640204
result,"FEQ/HWV128+1.p","Theorem","0.97 v7.1.0","Error",4.956901,"Timeout",2.958779,"Timeout",3.047354,"Timeout",126.348464
result,"FEQ/ITP002+5.p","Unknown","","Timeout",3.562890,"Timeout",2.929236,"Timeout",3.058430,"Timeout",4.107119
result,"FEQ/ITP003+1.p","Unknown","","Timeout",3.009789,"Timeout",2.964218,"Timeout",3.044765,"Timeout",3.115995
result,"FEQ/ITP003+2.p","Unknown","","Timeout",3.018511,"Timeout",2.921084,"Timeout",3.071679,"Timeout",4.112756
result,"FEQ/ITP004+2.p","Unknown","","Timeout",3.011075,"Theorem",0.078234,"Theorem",0.137521,"Timeout",3.246423
result,"FEQ/ITP004+4.p","Unknown","","Timeout",4.053261,"Theorem",1.124388,"Timeout",3.068350,"Timeout",3.922033
result,"FEQ/ITP004+5.p","Unknown","","Timeout",3.800277,"Theorem",2.451393,"Timeout",3.068093,"Timeout",4.141978
result,"FEQ/ITP005+5.p","Unknown","","Timeout",3.323831,"Theorem",1.360867,"Theorem",0.515605,"Timeout",4.390141
result,"FEQ/ITP006+1.p","Unknown","","Timeout",3.009029,"Theorem",0.091269,"Timeout",3.050833,"Timeout",3.576617
result,"FEQ/ITP009+1.p","Unknown","","Timeout",3.008023,"Timeout",2.927326,"Timeout",3.048390,"Timeout",20.717180
result,"FEQ/ITP012+4.p","Unknown","","Error",5.297239,"Timeout",2.940987,"Timeout",3.108275,"Timeout",4.014881
result,"FEQ/ITP013+1.p","Unknown","","Timeout",3.007558,"Theorem",0.120833,"Theorem",0.037770,"Timeout",3.231407
result,"FEQ/ITP015+4.p","Unknown","","Error",5.033374,"Timeout",2.919734,"Theorem",1.946565,"Timeout",3.289492
result,"FEQ/ITP015+5.p","Unknown","","Error",5.062670,"Timeout",2.929897,"Timeout",3.112051,"Timeout",3.985391
result,"FEQ/ITP019+5.p","Unknown","","Error",5.161782,"Theorem",1.322822,"Theorem",1.101756,"Timeout",4.302469
result,"FEQ/ITP021+1.p","Unknown","","Unsatisfiable",0.290589,"Theorem",0.224274,"Theorem",0.125625,"Timeout",3.371744
result,"FEQ/ITP023+4.p","Unknown","","Error",5.035558,"Timeout",2.984349,"Timeout",3.266250,"Timeout",3.273238
