# bench_date,"2026-05-17_17-40-15"
# problem_dir,"/home/delahayed/problems/casc/casc-30-2025/Problems/FOF"
# home,"/home/delahaye/ip/bench/problems/casc/casc-30-2025/Problems/FOF"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,"casc-30-2025_fof"
# only_ip,true
# version_ip,"c7cb440"

section,problem,expected_status,rating,ip,ip_time_s
result,"FEQ/GEO504+1.p","Unknown","","Timeout",3.009384
result,"FEQ/GEO507+1.p","Unknown","","Timeout",3.011055
result,"FEQ/GEO513+1.p","Unknown","","Timeout",3.010613
result,"FEQ/GEO514+1.p","Unknown","","Timeout",3.011319
result,"FEQ/GEO520+1.p","Unknown","","Timeout",3.010533
result,"FEQ/GEO524+1.p","Unknown","","Timeout",3.010991
result,"FEQ/GEO527+1.p","Unknown","","Timeout",3.012720
result,"FEQ/GEO532+1.p","Unknown","","Timeout",3.014637
result,"FEQ/GEO559+1.p","Unknown","","Timeout",3.027142
result,"FEQ/GEO593+1.p","Unknown","","Timeout",3.009536
result,"FEQ/GEO605+1.p","Unknown","","Timeout",3.010609
result,"FEQ/GEO610+1.p","Unknown","","Timeout",3.023268
result,"FEQ/GEO625+1.p","Unknown","","Timeout",3.010111
result,"FEQ/GEO641+1.p","Unknown","","Timeout",3.011270
result,"FEQ/GRA002+2.p","Unknown","","Unsatisfiable",0.402009
result,"FEQ/GRA007+2.p","Unknown","","Unsatisfiable",2.420124
result,"FEQ/GRA009+1.p","Unknown","","Unsatisfiable",0.138200
result,"FEQ/GRP622+2.p","Unknown","","Timeout",4.277310
result,"FEQ/GRP664+1.p","Unknown","","Timeout",3.006399
result,"FEQ/GRP666+6.p","Unknown","","Timeout",3.006356
result,"FEQ/GRP776+1.p","Unknown","","Timeout",3.036421
result,"FEQ/HAL001+1.p","Unknown","","Timeout",3.019506
result,"FEQ/HAL006+1.p","Unknown","","Timeout",3.010139
result,"FEQ/HWV090+1.p","Unknown","","Error",4.884427
result,"FEQ/HWV107+1.p","Unknown","","Error",4.782819
result,"FEQ/HWV128+1.p","Theorem","0.97 v7.1.0","Error",5.023413
result,"FEQ/ITP002+5.p","Unknown","","Timeout",4.352703
result,"FEQ/ITP003+1.p","Unknown","","Timeout",3.009373
result,"FEQ/ITP003+2.p","Unknown","","Timeout",3.013067
result,"FEQ/ITP004+2.p","Unknown","","Timeout",3.010053
result,"FEQ/ITP004+4.p","Unknown","","Timeout",4.632742
result,"FEQ/ITP004+5.p","Unknown","","Timeout",4.063275
result,"FEQ/ITP005+5.p","Unknown","","Timeout",3.481826
result,"FEQ/ITP006+1.p","Unknown","","Timeout",3.008696
result,"FEQ/ITP009+1.p","Unknown","","Timeout",3.007247
result,"FEQ/ITP012+4.p","Unknown","","Error",5.020047
result,"FEQ/ITP013+1.p","Unknown","","Timeout",3.006916
result,"FEQ/ITP015+4.p","Unknown","","Error",5.028392
result,"FEQ/ITP015+5.p","Unknown","","Error",5.023549
result,"FEQ/ITP019+5.p","Unknown","","Error",5.090872
result,"FEQ/ITP021+1.p","Unknown","","Unsatisfiable",0.291246
result,"FEQ/ITP023+4.p","Unknown","","Error",5.045915
result,"FEQ/KLE011+1.p","Unknown","","Timeout",3.308727
result,"FEQ/KLE071+1.p","Unknown","","Timeout",3.039288
result,"FEQ/KLE113+1.p","Unknown","","Timeout",3.109694
result,"FEQ/KLE132+1.p","Unknown","","Timeout",3.037788
result,"FEQ/KLE170+1.002.p","Unknown","","Timeout",3.015817
result,"FEQ/KRS133+1.p","Unknown","","Error",4.532062
result,"FEQ/LAT350+1.p","Unknown","","Timeout",3.056898
result,"FEQ/LAT374+3.p","Unknown","","Error",5.006414
result,"FEQ/LAT378+3.p","Unknown","","Error",5.026685
result,"FEQ/LCL448+1.p","Unknown","","Timeout",3.124473
result,"FEQ/LCL458+1.p","Unknown","","Timeout",3.071128
result,"FEQ/LCL467+1.p","Unknown","","Timeout",3.033128
result,"FEQ/LCL479+1.p","Unknown","","Timeout",3.008708
result,"FEQ/LCL518+1.p","Unknown","","Timeout",3.038989
result,"FEQ/LCL524+1.p","Unknown","","Timeout",3.222296
result,"FEQ/LCL537+1.p","Unknown","","Timeout",3.088210
result,"FEQ/LCL547+1.p","Unknown","","Timeout",3.050906
result,"FEQ/LCL550+1.p","Unknown","","Timeout",3.041413
result,"FEQ/LCL552+1.p","Unknown","","Timeout",3.022487
result,"FEQ/LCL559+1.p","Unknown","","Timeout",3.012183
result,"FEQ/LCL561+1.p","Unknown","","Timeout",3.028856
result,"FEQ/LCL888+1.p","Unknown","","Timeout",3.006791
result,"FEQ/LCL889+1.p","Unknown","","Timeout",3.006314
result,"FEQ/LCL894+1.p","Unknown","","Timeout",3.007347
result,"FEQ/LCL895+1.p","Unknown","","Timeout",3.006475
result,"FEQ/LCL896+1.p","Unknown","","Timeout",3.007245
result,"FEQ/LCL898+1.p","Unknown","","Timeout",3.006804
result,"FEQ/LCL901+1.p","Unknown","","Timeout",3.006656
result,"FEQ/MGT039+2.p","Unknown","","Timeout",3.008914
result,"FEQ/MGT054+1.p","Unknown","","Unsatisfiable",0.099975
result,"FEQ/MGT061+1.p","Unknown","","Unsatisfiable",0.072546
result,"FEQ/MSC010+1.p","Unknown","","Error",5.156541
result,"FEQ/NUM293+1.p","Unknown","","Unsatisfiable",0.206632
result,"FEQ/NUM314+1.p","Unknown","","Timeout",3.013194
result,"FEQ/NUM317+1.p","Unknown","","Timeout",3.013465
result,"FEQ/NUM325+1.p","Unknown","","Timeout",3.011899
result,"FEQ/NUM337+1.p","Unknown","","Timeout",3.012766
result,"FEQ/NUM479+2.p","Unknown","","Timeout",3.008718
result,"FEQ/NUM481+1.p","Unknown","","Timeout",3.007744
result,"FEQ/NUM587+1.p","Unknown","","Timeout",3.009401
result,"FEQ/NUM656+4.p","Unknown","","Timeout",3.012461
result,"FEQ/NUM658+4.p","Unknown","","Timeout",3.010410
result,"FEQ/NUM659+4.p","Unknown","","Timeout",3.056308
result,"FEQ/NUM671+4.p","Unknown","","Timeout",3.033964
result,"FEQ/NUM672+4.p","Unknown","","Timeout",3.011317
result,"FEQ/NUM695+4.p","Unknown","","Timeout",3.012822
result,"FEQ/NUM701+4.p","Unknown","","Timeout",3.024065
result,"FEQ/NUM703+4.p","Unknown","","Timeout",3.012245
result,"FEQ/NUM708+4.p","Unknown","","Timeout",3.012766
result,"FEQ/NUM736+4.p","Unknown","","Timeout",3.015286
result,"FEQ/NUM782+4.p","Unknown","","Timeout",3.018513
result,"FEQ/NUM783+4.p","Unknown","","Timeout",3.022624
result,"FEQ/NUM785+4.p","Unknown","","Timeout",3.052618
result,"FEQ/NUM787+4.p","Unknown","","Timeout",3.040715
result,"FEQ/NUM788+4.p","Unknown","","Timeout",3.019616
result,"FEQ/NUM789+4.p","Unknown","","Timeout",3.021005
result,"FEQ/NUM790+4.p","Unknown","","Timeout",3.021294
result,"FEQ/NUM791+4.p","Unknown","","Timeout",3.045827
result,"FEQ/NUM835+1.p","Unknown","","Timeout",3.006766
result,"FEQ/NUM839+2.p","Unknown","","Timeout",3.011131
result,"FEQ/NUM841+2.p","Unknown","","Timeout",3.016004
result,"FEQ/NUM852+1.p","Unknown","","Timeout",3.008110
result,"FEQ/NUM853+2.p","Unknown","","Timeout",3.006720
result,"FEQ/NUM856+1.p","Unknown","","Timeout",3.007255
result,"FEQ/NUM858+1.p","Unknown","","Timeout",3.008430
result,"FEQ/NUM862+1.p","Unknown","","Timeout",3.007665
result,"FEQ/NUM924+7.p","Unknown","","Timeout",3.028386
result,"FEQ/NUM925+3.p","Unknown","","Timeout",3.063021
result,"FEQ/NUM925+7.p","Unknown","","Timeout",3.026623
result,"FEQ/NUM926+2.p","Unknown","","Timeout",3.012167
result,"FEQ/NUM926+4.p","Unknown","","Timeout",3.142027
result,"FEQ/NUM926+7.p","Unknown","","Timeout",3.057859
result,"FEQ/NUN058+2.p","Unknown","","Timeout",3.019462
result,"FEQ/NUN075+2.p","Unknown","","Timeout",3.007368
result,"FEQ/NUN086+2.p","Unknown","","Timeout",3.011852
result,"FEQ/PRO010+3.p","Unknown","","Unsatisfiable",0.418119
result,"FEQ/PRO012+1.p","Unknown","","Unsatisfiable",0.091250
result,"FEQ/PRO018+2.p","Unknown","","Unsatisfiable",0.142557
result,"FEQ/PUZ077+1.p","Unknown","","Error",4.766804
result,"FEQ/PUZ078+1.p","Unknown","","Timeout",3.092846
result,"FEQ/REL020+2.p","Unknown","","Timeout",3.221613
result,"FEQ/REL021+1.p","Unknown","","Timeout",3.007278
result,"FEQ/REL033+1.p","Unknown","","Timeout",3.008944
result,"FEQ/REL033+4.p","Unknown","","Timeout",3.007782
result,"FEQ/REL035+1.p","Unknown","","Timeout",3.006535
result,"FEQ/RNG085+2.p","Unknown","","Timeout",3.010145
result,"FEQ/RNG098+2.p","Unknown","","Unsatisfiable",0.905016
result,"FEQ/SCT115+1.p","Unknown","","Timeout",3.105590
result,"FEQ/SCT123+1.p","Unknown","","Timeout",3.017737
result,"FEQ/SCT131+1.p","Unknown","","Timeout",3.018940
result,"FEQ/SCT146+1.p","Unknown","","Timeout",3.017192
result,"FEQ/SCT147+1.p","Unknown","","Timeout",3.016191
result,"FEQ/SCT151+1.p","Unknown","","Timeout",3.014142
result,"FEQ/SCT152+1.p","Unknown","","Timeout",3.017694
result,"FEQ/SCT154+1.p","Unknown","","Timeout",3.014355
result,"FEQ/SCT170+6.p","Unknown","","Timeout",3.027728
result,"FEQ/SET013+4.p","Unknown","","Timeout",3.059819
result,"FEQ/SET017+1.p","Unknown","","Unsatisfiable",0.356127
result,"FEQ/SET018+1.p","Unknown","","Unsatisfiable",0.158407
result,"FEQ/SET072+1.p","Unknown","","Unsatisfiable",0.152393
result,"FEQ/SET082+1.p","Unknown","","Timeout",3.008506
result,"FEQ/SET090+1.p","Unknown","","Unsatisfiable",0.162362
result,"FEQ/SET095+1.p","Unknown","","Unsatisfiable",0.121764
result,"FEQ/SET098+1.p","Unknown","","Unsatisfiable",0.187544
result,"FEQ/SET144+3.p","Unknown","","Timeout",3.014993
result,"FEQ/SET156+4.p","Unknown","","Timeout",3.010519
result,"FEQ/SET637+3.p","Unknown","","Unsatisfiable",0.014483
result,"FEQ/SET649+3.p","Unknown","","Timeout",3.008013
result,"FEQ/SET668+3.p","Unknown","","Timeout",3.008452
result,"FEQ/SET710+4.p","Unknown","","Timeout",3.051826
result,"FEQ/SET756+4.p","Unknown","","Timeout",3.012018
result,"FEQ/SET763+4.p","Unknown","","Timeout",3.012239
result,"FEQ/SEU025+1.p","Unknown","","Timeout",3.012835
result,"FEQ/SEU053+1.p","Unknown","","Timeout",3.009320
result,"FEQ/SEU176+2.p","Unknown","","Timeout",3.007069
result,"FEQ/SEU258+2.p","Unknown","","Timeout",3.011041
result,"FEQ/SEU299+2.p","Unknown","","Timeout",3.018826
result,"FEQ/SEU314+2.p","Unknown","","Timeout",3.034014
result,"FEQ/SEU356+2.p","Unknown","","Timeout",3.085672
result,"FEQ/SEU390+1.p","Unknown","","Timeout",3.009539
result,"FEQ/SEU419+1.p","Unknown","","Timeout",3.014257
result,"FEQ/SEU424+2.p","Unknown","","Timeout",4.363382
result,"FEQ/SEU425+3.p","Unknown","","Error",5.034958
result,"FEQ/SEU429+2.p","Unknown","","Timeout",3.792596
result,"FEQ/SEU429+3.p","Unknown","","Error",5.082248
result,"FEQ/SEU447+2.p","Unknown","","Timeout",3.764557
result,"FEQ/SEV517+1.p","Unknown","","Unsatisfiable",1.221753
result,"FEQ/SEV522+1.p","Unknown","","Unsatisfiable",1.292035
result,"FEQ/SEV551+1.p","Unknown","","Timeout",3.037005
result,"FEQ/SEV554+1.p","Unknown","","Timeout",3.009825
result,"FEQ/SEV556+1.p","Unknown","","Timeout",3.009705
result,"FEQ/SEV560+1.p","Unknown","","Timeout",3.009425
result,"FEQ/SEV562+1.p","Unknown","","Timeout",3.009714
result,"FEQ/SEV565+1.p","Unknown","","Timeout",3.009461
result,"FEQ/SEV572+1.p","Unknown","","Timeout",3.011181
result,"FEQ/SEV579+1.p","Unknown","","Timeout",3.017318
result,"FEQ/SEV580+1.p","Unknown","","Timeout",3.014521
result,"FEQ/SWB012+1.p","Unknown","","Timeout",3.038410
result,"FEQ/SWB013+1.p","Unknown","","Timeout",3.019369
result,"FEQ/SWB014+1.p","Unknown","","Timeout",3.018021
result,"FEQ/SWB020+1.p","Unknown","","Timeout",3.018461
result,"FEQ/SWB022+1.p","Unknown","","Timeout",3.022486
result,"FEQ/SWB023+1.p","Unknown","","Timeout",3.018621
result,"FEQ/SWB025+1.p","Unknown","","Timeout",3.019352
result,"FEQ/SWB026+1.p","Unknown","","Timeout",3.018542
result,"FEQ/SWB027+1.p","Unknown","","Timeout",3.018645
result,"FEQ/SWB028+1.p","Unknown","","Timeout",3.018212
result,"FEQ/SWB028+2.p","Unknown","","Unsatisfiable",0.341759
result,"FEQ/SWB039+1.p","Unknown","","Timeout",3.018152
result,"FEQ/SWB043+1.p","Unknown","","Timeout",3.019865
result,"FEQ/SWB045+1.p","Unknown","","Timeout",3.018219
result,"FEQ/SWB046+1.p","Unknown","","Timeout",3.030435
result,"FEQ/SWB047+1.p","Unknown","","Timeout",3.019873
result,"FEQ/SWB050+1.p","Unknown","","Timeout",3.018865
result,"FEQ/SWB055+1.p","Unknown","","Timeout",3.018167
result,"FEQ/SWB056+1.p","Unknown","","Timeout",3.020451
result,"FEQ/SWB058+1.p","Unknown","","Timeout",3.019148
result,"FEQ/SWB059+1.p","Unknown","","Timeout",3.020227
result,"FEQ/SWB062+1.p","Unknown","","Timeout",3.018245
result,"FEQ/SWB067+1.p","Unknown","","Timeout",3.018130
result,"FEQ/SWB069+1.p","Unknown","","Timeout",3.018687
result,"FEQ/SWB073+1.p","Unknown","","Timeout",3.018059
result,"FEQ/SWB075+1.p","Unknown","","Timeout",3.017877
result,"FEQ/SWB077+1.p","Unknown","","Timeout",3.017998
result,"FEQ/SWB083+1.p","Unknown","","Timeout",3.018278
result,"FEQ/SWB086+1.p","Unknown","","Timeout",3.017901
result,"FEQ/SWB092+1.p","Unknown","","Timeout",3.019035
result,"FEQ/SWB095+1.p","Unknown","","Timeout",3.018138
result,"FEQ/SWB097+1.p","Unknown","","Timeout",3.022064
result,"FEQ/SWB098+1.p","Unknown","","Timeout",3.021242
result,"FEQ/SWB099+1.p","Unknown","","Timeout",3.018346
result,"FEQ/SWB100+1.p","Unknown","","Timeout",3.017937
result,"FEQ/SWB101+1.p","Unknown","","Timeout",3.017927
result,"FEQ/SWB102+1.p","Unknown","","Timeout",3.021175
result,"FEQ/SWB103+1.p","Unknown","","Timeout",3.018080
result,"FEQ/SWB104+1.p","Unknown","","Timeout",3.018884
result,"FEQ/SWB108+1.p","Unknown","","Timeout",3.018128
result,"FEQ/SWC005+1.p","Unknown","","Timeout",3.042151
result,"FEQ/SWC199+1.p","Unknown","","Timeout",3.009281
result,"FEQ/SWC386+1.p","Unknown","","Timeout",3.008652
result,"FEQ/SWV034+1.p","Unknown","","Timeout",3.105132
result,"FEQ/SWV053+1.p","Unknown","","Timeout",3.026542
result,"FEQ/SWV055+1.p","Unknown","","Timeout",3.033568
result,"FEQ/SWV089+1.p","Unknown","","Timeout",3.043305
result,"FEQ/SWV090+1.p","Unknown","","Timeout",3.083470
result,"FEQ/SWV092+1.p","Unknown","","Timeout",3.041413
result,"FEQ/SWV118+1.p","Unknown","","Error",4.957857
result,"FEQ/SWV198+1.p","Unknown","","Timeout",3.057165
result,"FEQ/SWV199+1.p","Unknown","","Timeout",3.034189
result,"FEQ/SWV233+1.p","Unknown","","Timeout",3.031246
result,"FEQ/SWV234+1.p","Unknown","","Timeout",3.006765
result,"FEQ/SWV234+2.p","Unknown","","Timeout",3.009357
result,"FEQ/SWV374+1.p","Unknown","","Timeout",3.092214
result,"FEQ/SWV404+1.p","Unknown","","Timeout",3.008510
result,"FEQ/SWV408+2.p","Unknown","","Timeout",3.013831
result,"FEQ/SWV449+1.p","Unknown","","Timeout",3.030491
result,"FEQ/SWV451+1.p","Unknown","","Timeout",3.007939
result,"FEQ/SWV452+1.p","Unknown","","Timeout",3.008209
result,"FEQ/SWV453+1.p","Unknown","","Timeout",3.012912
result,"FEQ/SWV455+1.p","Unknown","","Timeout",3.014297
result,"FEQ/SWV457+1.p","Unknown","","Timeout",3.008785
result,"FEQ/SWV458+1.p","Unknown","","Timeout",3.018109
