# bench_date,"2026-05-29_15-49-39"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_syn_final"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN044-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.009549
result,"SYN044^4.p","Theorem","0.11 v9.1.0","Error",0.006908
result,"SYN045+1.p","Theorem","0.00 v2.1.0","Unsatisfiable",0.007622
result,"SYN045-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.006677
result,"SYN045^4.p","Theorem","0.11 v9.1.0","Error",0.006796
result,"SYN045^7.p","Theorem","0.11 v9.1.0","Error",0.006033
result,"SYN046+1.p","Theorem","0.00 v2.1.0","Unsatisfiable",0.006702
result,"SYN046-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.006905
result,"SYN046^4.p","CounterSatisfiable","0.67 v9.0.0","Error",0.006476
result,"SYN047+1.p","Theorem","0.00 v4.1.0","Unsatisfiable",0.008499
result,"SYN047-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007696
result,"SYN047^4.p","CounterSatisfiable","0.67 v9.0.0","Error",0.006824
result,"SYN048+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006761
result,"SYN048-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.006717
result,"SYN049+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.006645
result,"SYN049-1.p","Unsatisfiable","0.00 v5.3.0","Unsatisfiable",0.006653
result,"SYN049^5.p","Theorem","0.08 v9.1.0","Error",0.006719
result,"SYN050+1.p","Theorem","0.00 v9.1.0","Unsatisfiable",0.007231
result,"SYN050-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.007808
result,"SYN051+1.p","Theorem","0.00 v5.4.0","Unsatisfiable",0.007040
result,"SYN051-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007555
result,"SYN051^5.p","Theorem","0.08 v9.1.0","Error",0.006668
result,"SYN052+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.007448
result,"SYN052-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007034
result,"SYN052^7.p","Theorem","0.11 v9.1.0","Error",0.006594
result,"SYN053+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.007690
result,"SYN053-1.p","Unsatisfiable","0.00 v2.1.0","Unsatisfiable",0.007752
result,"SYN054+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.008785
result,"SYN054-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.009389
result,"SYN055+1.p","ContradictoryAxioms","0.00 v8.1.0","Unsatisfiable",0.007901
result,"SYN055-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.014701
result,"SYN055^5.p","Theorem","0.08 v9.1.0","Error",0.006893
result,"SYN056+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.219161
result,"SYN056-1.p","Satisfiable","0.00 v2.1.0","Timeout",3.008483
result,"SYN056^5.p","Theorem","0.08 v9.1.0","Error",0.008111
result,"SYN057+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.015416
result,"SYN057-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.015263
result,"SYN057^5.p","Theorem","0.00 v6.2.0","Error",0.006733
result,"SYN058+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.008650
result,"SYN058-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.008746
result,"SYN058^5.p","Theorem","0.00 v6.2.0","Error",0.005687
result,"SYN059+1.p","Theorem","0.00 v2.1.0","Unsatisfiable",0.108600
result,"SYN059-1.p","Satisfiable","0.00 v2.2.0","Timeout",3.008572
result,"SYN059^5.p","Theorem","0.08 v9.1.0","Error",0.007277
result,"SYN060+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.008720
result,"SYN060-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.008075
result,"SYN061+1.p","Theorem","0.00 v4.1.0","Unsatisfiable",0.007867
result,"SYN061-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007289
result,"SYN062+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.009483
result,"SYN062-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.008976
result,"SYN063+1.p","Theorem","0.00 v5.5.0","Unsatisfiable",0.013501
result,"SYN063-1.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.010940
result,"SYN063-2.p","Unsatisfiable","0.00 v2.0.0","Unsatisfiable",0.007058
result,"SYN064+1.p","Theorem","0.00 v5.5.0","Unsatisfiable",0.007149
result,"SYN064-1.p","Unsatisfiable","0.06 v9.1.0","Unsatisfiable",0.006242
result,"SYN064^5.p","Theorem","0.08 v9.1.0","Error",0.006009
result,"SYN065+1.p","Theorem","0.00 v6.3.0","Unsatisfiable",0.008351
result,"SYN065-1.p","Unsatisfiable","0.00 v6.1.0","Unsatisfiable",0.008643
result,"SYN066+1.p","Theorem","0.05 v9.1.0","Unsatisfiable",0.008771
result,"SYN066-1.p","Unsatisfiable","0.00 v7.1.0","Unsatisfiable",0.008864
result,"SYN067+1.p","Theorem","0.15 v9.1.0","Timeout",3.010011
result,"SYN067-1.p","Unsatisfiable","0.31 v9.1.0","Timeout",3.010953
result,"SYN067-2.p","Unsatisfiable","0.31 v9.1.0","Timeout",3.011604
result,"SYN067-3.p","Unsatisfiable","0.15 v9.1.0","Timeout",3.010504
result,"SYN068+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.010169
result,"SYN068-1.p","Unsatisfiable","0.00 v5.4.0","Unsatisfiable",0.008988
